arch,arm,checkpoint,seed,role,probe_family,probe_id,effect_no_all_relevant_updates,effect_no_initial_qbox,effect_no_last_relevant_update,entity_type,irrelevant_ops,item_index,margin_full,margin_no_all_relevant_updates,margin_no_initial_qbox,margin_no_last_relevant_update,prefix_words_full,query_box,relevant_updates,reported_numops,stale_idx,total_ops,uid
RBT,RBT_R_43022,chck_70M,43022,R,entity_gold_stale_cue_ablation,entityabl:0:regular_2_ops:7,-0.0358729362487793,-0.09823846817016602,-2.6627395153045654,regular,1,7,11.220386028289795,11.184513092041016,11.122147560119629,8.55764651298523,89,0,2,2,1,3,regular_2_ops
RBT,RBT_R_43022,chck_70M,43022,R,entity_gold_stale_cue_ablation,entityabl:1000:move_contents_3_ops:54,-2.0836973190307617,1.005000114440918,-3.0102062225341797,move_contents,5,54,-2.16534423828125,-4.249041557312012,-1.160344123840332,-5.17555046081543,136,5,3,3,1,8,move_contents_3_ops
RBT,RBT_R_43022,chck_70M,43022,R,entity_gold_stale_cue_ablation,entityabl:1001:move_contents_3_ops:56,1.6464176177978516,0.936823844909668,2.634950637817383,move_contents,5,56,3.1497440338134766,4.796161651611328,4.0865678787231445,5.784694671630859,111,2,3,3,1,8,move_contents_3_ops
RBT,RBT_R_43022,chck_70M,43022,R,entity_gold_stale_cue_ablation,entityabl:1002:move_contents_3_ops:71,-1.392329216003418,-0.054546356201171875,-0.006539344787597656,move_contents,5,71,-0.2830657958984375,-1.6753950119018555,-0.3376121520996094,-0.28960514068603516,134,5,3,3,1,8,move_contents_3_ops
RBT,RBT_R_43022,chck_70M,43022,R,entity_gold_stale_cue_ablation,entityabl:1003:move_contents_3_ops:78,-0.06968975067138672,-0.5150575637817383,0.22516536712646484,move_contents,5,78,-1.049180030822754,-1.1188697814941406,-1.5642375946044922,-0.8240146636962891,119,2,3,3,1,8,move_contents_3_ops
RBT,RBT_R_43022,chck_70M,43022,R,entity_gold_stale_cue_ablation,entityabl:1004:move_contents_3_ops:91,0.3519926071166992,-0.2929401397705078,0.717768669128418,move_contents,5,91,-2.940030097961426,-2.5880374908447266,-3.2329702377319336,-2.222261428833008,124,2,3,3,1,8,move_contents_3_ops
RBT,RBT_R_43022,chck_70M,43022,R,entity_gold_stale_cue_ablation,entityabl:1005:move_contents_3_ops:97,-0.4385807514190674,-0.20236825942993164,0.12387442588806152,move_contents,7,97,8.281773805618286,7.843193054199219,8.079405546188354,8.405648231506348,149,4,2,3,1,9,move_contents_3_ops
RBT,RBT_R_43022,chck_70M,43022,R,entity_gold_stale_cue_ablation,entityabl:1006:move_contents_3_ops:108,-1.2940120697021484,-0.4084358215332031,-1.4975605010986328,move_contents,6,108,-1.9760847091674805,-3.270096778869629,-2.3845205307006836,-3.4736452102661133,143,0,3,3,1,9,move_contents_3_ops
RBT,RBT_R_43022,chck_70M,43022,R,entity_gold_stale_cue_ablation,entityabl:1007:move_contents_3_ops:109,-0.36644840240478516,0.22066783905029297,0.05099678039550781,move_contents,7,109,-2.5843610763549805,-2.9508094787597656,-2.3636932373046875,-2.5333642959594727,119,4,2,3,1,9,move_contents_3_ops
RBT,RBT_R_43022,chck_70M,43022,R,entity_gold_stale_cue_ablation,entityabl:1008:move_contents_3_ops:111,-0.9527578353881836,0.09384441375732422,-0.19845104217529297,move_contents,7,111,-0.8758821487426758,-1.8286399841308594,-0.7820377349853516,-1.0743331909179688,130,0,2,3,1,9,move_contents_3_ops
RBT,RBT_R_43022,chck_70M,43022,R,entity_gold_stale_cue_ablation,entityabl:1009:move_contents_3_ops:112,0.2512779235839844,0.04779243469238281,-0.8894577026367188,move_contents,6,112,-2.613492965698242,-2.362215042114258,-2.5657005310058594,-3.502950668334961,128,2,3,3,1,9,move_contents_3_ops
RBT,RBT_R_43022,chck_70M,43022,R,entity_gold_stale_cue_ablation,entityabl:100:regular_2_ops:234,0.09004783630371094,0.06508255004882812,0.06429004669189453,regular,9,234,-1.3404197692871094,-1.2503719329833984,-1.2753372192382812,-1.2761297225952148,127,1,2,2,1,11,regular_2_ops
RBT,RBT_R_43022,chck_70M,43022,R,entity_gold_stale_cue_ablation,entityabl:1010:move_contents_3_ops:122,0.49204349517822266,0.10325336456298828,0.21491241455078125,move_contents,6,122,-3.3862991333007812,-2.8942556381225586,-3.283045768737793,-3.17138671875,149,5,3,3,1,9,move_contents_3_ops
